component,table,column,data_type,column_desc,table_desc,is_pii
KBC,KBC_WPTL_PRD,WPTL_PRD_CRD_TYPE_CD,VARCHAR,WPTL_PRD_CRD_TYPE_CD (코드),KBC_WPTL_PRD 테이블,N
KBC,KBC_WPTL_PRD,WPTL_CRD_DSG_TYPE_CD,VARCHAR,WPTL_CRD_DSG_TYPE_CD (코드),KBC_WPTL_PRD 테이블,N
KBC,KBC_WPTL_PRD,WPTL_BSC_DSG_TPL_NO,BIGINT,WPTL_BSC_DSG_TPL_NO (번호),KBC_WPTL_PRD 테이블,N
KBC,KBC_WPTL_PRD,WPTL_CSTZ_CRD_DSG_NO,BIGINT,WPTL_CSTZ_CRD_DSG_NO (번호),KBC_WPTL_PRD 테이블,N
KBC,KBC_WPTL_PRD,WPTL_CRD_ADN_FNC_AC_YN,CHAR,WPTL_CRD_ADN_FNC_AC_YN (여부),KBC_WPTL_PRD 테이블,N
KBC,KBC_WPTL_PRD,WPTL_CRD_ADN_FNC_TC_YN,CHAR,WPTL_CRD_ADN_FNC_TC_YN (여부),KBC_WPTL_PRD 테이블,N
KBC,KBC_WPTL_PRD,WPTL_USER_NO,BIGINT,WPTL_USER_NO (번호),KBC_WPTL_PRD 테이블,N
KBC,KBC_WPTL_PRD,WPTL_ENTP_NO,BIGINT,WPTL_ENTP_NO (번호),KBC_WPTL_PRD 테이블,N
KBC,KBC_WPTL_PRD,WLPO_CRD_NM_WRTE_TYPE_CD,VARCHAR,WLPO_CRD_NM_WRTE_TYPE_CD (코드),KBC_WPTL_PRD 테이블,N
KBC,KBC_WPTL_PRD,WLPO_CORP_ENM,VARCHAR,WLPO_CORP_ENM (명),KBC_WPTL_PRD 테이블,N
KBC,KBC_WPTL_PRD,LMT_OVR_NFCT_YN,CHAR,LMT_OVR_NFCT_YN (여부),KBC_WPTL_PRD 테이블,N
KBC,KBC_WPTL_PRD,MB_RLTG_CRD_DV_CD,VARCHAR,MB_RLTG_CRD_DV_CD (코드),KBC_WPTL_PRD 테이블,N
KBC,KBC_WPTL_PRD,MM_USE_LMT_AMT,BIGINT,MM_USE_LMT_AMT (금액),KBC_WPTL_PRD 테이블,N
KBC,KBC_WPTL_PRD,RC_ID,VARCHAR,RC_ID (식별자),KBC_WPTL_PRD 테이블,N
KBC,KBC_WPTL_RCG,WPTL_RCG_NO,BIGINT,WPTL_RCG_NO (번호),KBC_WPTL_RCG 테이블,N
KBC,KBC_WPTL_RCG,RCG_ID,VARCHAR,RCG_ID (식별자),KBC_WPTL_RCG 테이블,N
KBC,KBC_WPTL_RCG,WPTL_ENTP_NO,BIGINT,WPTL_ENTP_NO (번호),KBC_WPTL_RCG 테이블,N
KBC,KBC_WPTL_RCG,WPTL_RCG_ST_CD,VARCHAR,WPTL_RCG_ST_CD (코드),KBC_WPTL_RCG 테이블,N
KCPS,COUPON_ACQUIRER_MAPPING,ASP_ID,VARCHAR,ASP_ID (식별자),COUPON_ACQUIRER_MAPPING 테이블,N
KCPS,COUPON_ACQUIRER_MAPPING,COUPON_ID,VARCHAR,COUPON_ID (식별자),COUPON_ACQUIRER_MAPPING 테이블,N
KCPS,COUPON_ACQUIRER_MAPPING,ACQUIRER_ID,VARCHAR,ACQUIRER_ID (식별자),COUPON_ACQUIRER_MAPPING 테이블,N
KCPS,COUPON_GROUP_INFO,ASP_ID,VARCHAR,ASP_ID (식별자),COUPON_GROUP_INFO 테이블,N
KCPS,COUPON_GROUP_INFO,GROUP_ID,VARCHAR,GROUP_ID (식별자),COUPON_GROUP_INFO 테이블,N
KCPS,COUPON_GROUP_INFO,ALLOCATE_CYCLE_TYPE,VARCHAR,ALLOCATE_CYCLE_TYPE 항목,COUPON_GROUP_INFO 테이블,N
KCPS,COUPON_GROUP_INFO,NAME,VARCHAR,NAME 항목,COUPON_GROUP_INFO 테이블,N
KCPS,COUPON_GROUP_INFO,DESTINATION,VARCHAR,DESTINATION 항목,COUPON_GROUP_INFO 테이블,N
KCPS,COUPON_GROUPING,ASP_ID,VARCHAR,ASP_ID (식별자),COUPON_GROUPING 테이블,N
KCPS,COUPON_GROUPING,COUPON_ID,VARCHAR,COUPON_ID (식별자),COUPON_GROUPING 테이블,N
KCPS,COUPON_GROUPING,GROUP_ID,VARCHAR,GROUP_ID (식별자),COUPON_GROUPING 테이블,N
KCPS,COUPON_GROUPING,USER_ALLOCATE_COUNT,VARCHAR,USER_ALLOCATE_COUNT 항목,COUPON_GROUPING 테이블,N
KCPS,CUSTOM_POLICY,COUPON_ID,VARCHAR,COUPON_ID (식별자),CUSTOM_POLICY 테이블,N
KCPS,CUSTOM_POLICY,ASP_ID,VARCHAR,ASP_ID (식별자),CUSTOM_POLICY 테이블,N
KCPS,CUSTOM_POLICY,MAX_LIMIT_VALUE,VARCHAR,MAX_LIMIT_VALUE 항목,CUSTOM_POLICY 테이블,N
KCPS,CUSTOM_POLICY,MIN_LIMIT_VALUE,VARCHAR,MIN_LIMIT_VALUE 항목,CUSTOM_POLICY 테이블,N
KCPS,KCON_ISU,KCON_ID,VARCHAR,KCON_ID (식별자),KCON_ISU 테이블,N
KCPS,KCON_ISU,KCON_NO,BIGINT,KCON_NO (번호),KCON_ISU 테이블,N
KCPS,KCON_ISU,MBR_ID,VARCHAR,MBR_ID (식별자),KCON_ISU 테이블,N
KCPS,KCON_ISU,KCON_TR_ID,VARCHAR,KCON_TR_ID (식별자),KCON_ISU 테이블,N
KCPS,KCON_ISU,FCVAL,VARCHAR,FCVAL 항목,KCON_ISU 테이블,N
KCPS,KCON_ISU,BALA,VARCHAR,BALA 항목,KCON_ISU 테이블,N
KCPS,KCON_ISU,VL_PRID_EXN_DT,TIMESTAMP,VL_PRID_EXN_DT (일자),KCON_ISU 테이블,N
KCPS,KCON_ISU,VL_PRID_EXTS_YN,CHAR,VL_PRID_EXTS_YN (여부),KCON_ISU 테이블,N
KCPS,KCON_ISU,KCON_ST_CD,VARCHAR,KCON_ST_CD (코드),KCON_ISU 테이블,N
KCPS,KCON_ISU,KCON_DTL_ST_CD,VARCHAR,KCON_DTL_ST_CD (코드),KCON_ISU 테이블,N
KCPS,KCON_ISU,OUTS_TR_NO,BIGINT,OUTS_TR_NO (번호),KCON_ISU 테이블,N
KCPS,KCON_PBLS_PRD_PLCY,PBLS_PRD_ID,VARCHAR,PBLS_PRD_ID (식별자),KCON_PBLS_PRD_PLCY 테이블,N
KCPS,KCON_PBLS_PRD_PLCY,OUTS_PBLS_DV_CD,VARCHAR,OUTS_PBLS_DV_CD (코드),KCON_PBLS_PRD_PLCY 테이블,N
KCPS,KCON_PBLS_PRD_PLCY,PBLS_BRAN_ID,VARCHAR,PBLS_BRAN_ID (식별자),KCON_PBLS_PRD_PLCY 테이블,N
KCPS,KCON_PBLS_PRD_PLCY,BRAN_NM,VARCHAR,BRAN_NM (명),KCON_PBLS_PRD_PLCY 테이블,N
KCPS,KCON_PBLS_PRD_PLCY,PRD_NM,VARCHAR,PRD_NM (명),KCON_PBLS_PRD_PLCY 테이블,N
KCPS,KCON_PBLS_PRD_PLCY,FCVAL,VARCHAR,FCVAL 항목,KCON_PBLS_PRD_PLCY 테이블,N
KCPS,KCON_PBLS_PRD_PLCY,SLPC,VARCHAR,SLPC 항목,KCON_PBLS_PRD_PLCY 테이블,N
KCPS,KCON_PBLS_PRD_PLCY,SPRC,VARCHAR,SPRC 항목,KCON_PBLS_PRD_PLCY 테이블,N
KCPS,KCON_PBLS_PRD_PLCY,VL_PRID_DCNT,BIGINT,VL_PRID_DCNT (건수),KCON_PBLS_PRD_PLCY 테이블,N
KCPS,KCON_PBLS_PRD_PLCY,TXN_YN,CHAR,TXN_YN (여부),KCON_PBLS_PRD_PLCY 테이블,N
KCPS,KCON_PBLS_PRD_PLCY,VAT_INCL_YN,CHAR,VAT_INCL_YN (여부),KCON_PBLS_PRD_PLCY 테이블,N
KCPS,KCON_PBLS_PRD_PLCY,SLL_PSBL_YN,CHAR,SLL_PSBL_YN (여부),KCON_PBLS_PRD_PLCY 테이블,N
KCPS,KCON_PBLS_PRD_PLCY,DATA_INFW_PTH_NM,VARCHAR,DATA_INFW_PTH_NM (명),KCON_PBLS_PRD_PLCY 테이블,N
KCPS,KCON_PLCY,KCON_ID,VARCHAR,KCON_ID (식별자),KCON_PLCY 테이블,N
KCPS,KCON_PLCY,ASP_ID,VARCHAR,ASP_ID (식별자),KCON_PLCY 테이블,N
KCPS,KCON_PLCY,OUTS_PBLS_DV_CD,VARCHAR,OUTS_PBLS_DV_CD (코드),KCON_PLCY 테이블,N
KCPS,KCON_PLCY,PBLS_BRAN_ID,VARCHAR,PBLS_BRAN_ID (식별자),KCON_PLCY 테이블,N
KCPS,KCON_PLCY,PBLS_PRD_ID,VARCHAR,PBLS_PRD_ID (식별자),KCON_PLCY 테이블,N
KCPS,KCON_PLCY,MB_GFCT_BRAN_PLCY_ID,VARCHAR,MB_GFCT_BRAN_PLCY_ID (식별자),KCON_PLCY 테이블,N
KCPS,KCON_PLCY,SLL_PSBL_YN,CHAR,SLL_PSBL_YN (여부),KCON_PLCY 테이블,N
KCPS,KCON_PLCY,PRD_SLL_DCRT,VARCHAR,PRD_SLL_DCRT 항목,KCON_PLCY 테이블,N
KCPS,KCON_PLCY,RAL_SLPC,VARCHAR,RAL_SLPC 항목,KCON_PLCY 테이블,N
KCPS,KCON_PLCY,STC_PSBL_DCNT,BIGINT,STC_PSBL_DCNT (건수),KCON_PLCY 테이블,N
KCPS,KCON_PLCY,CNCL_PSBL_YN,CHAR,CNCL_PSBL_YN (여부),KCON_PLCY 테이블,N
KCPS,KCON_PLCY,VL_PRID_EXTS_PSBL_YN,CHAR,VL_PRID_EXTS_PSBL_YN (여부),KCON_PLCY 테이블,N
KCPS,KCON_PLCY,ONCE_BUY_LMT_QTY,BIGINT,ONCE_BUY_LMT_QTY 항목,KCON_PLCY 테이블,N
KCPS,KCON_PLCY,DD_BUY_LMT_QTY,BIGINT,DD_BUY_LMT_QTY 항목,KCON_PLCY 테이블,N
KCPS,KCON_PLCY,MM_BUY_LMT_QTY,BIGINT,MM_BUY_LMT_QTY 항목,KCON_PLCY 테이블,N
KCPS,KCON_PLCY,TOT_BUY_LMT_QTY,BIGINT,TOT_BUY_LMT_QTY 항목,KCON_PLCY 테이블,N
KCPS,KCON_PLCY,TG_NM,VARCHAR,TG_NM (명),KCON_PLCY 테이블,N
KCPS,KCON_PLCY,KWD_NM,VARCHAR,KWD_NM (명),KCON_PLCY 테이블,N
KCPS,KCON_PLCY,ADM_CHCE_LNUP_ODE,VARCHAR,ADM_CHCE_LNUP_ODE 항목,KCON_PLCY 테이블,N
KCPS,KCON_PLCY,KCON_PRD_DV_CD,VARCHAR,KCON_PRD_DV_CD (코드),KCON_PLCY 테이블,N
KCPS,KCON_PLCY,TG_CLOR_TYPE_CD,VARCHAR,TG_CLOR_TYPE_CD (코드),KCON_PLCY 테이블,N
KCPS,KCPS_ADMIN_HISTORY,SEQ,VARCHAR,SEQ 항목,KCPS_ADMIN_HISTORY 테이블,N
KCPS,KCPS_ADMIN_HISTORY,ASP_ID,VARCHAR,ASP_ID (식별자),KCPS_ADMIN_HISTORY 테이블,N
KCPS,KCPS_ADMIN_HISTORY,BATCH_ID,VARCHAR,BATCH_ID (식별자),KCPS_ADMIN_HISTORY 테이블,N
KCPS,KCPS_ADMIN_HISTORY,COUPON_NO,BIGINT,COUPON_NO (번호),KCPS_ADMIN_HISTORY 테이블,N
KCPS,KCPS_ADMIN_HISTORY,TR_TYPE,VARCHAR,TR_TYPE 항목,KCPS_ADMIN_HISTORY 테이블,N
KCPS,KCPS_ADMIN_HISTORY,RESULT,VARCHAR,RESULT 항목,KCPS_ADMIN_HISTORY 테이블,N
KCPS,KCPS_ADMIN_HISTORY,TARGET_USER_ID,VARCHAR,TARGET_USER_ID (식별자),KCPS_ADMIN_HISTORY 테이블,N
KCPS,KCPS_ADMIN_HISTORY,NOTIFICATION_TYPE,VARCHAR,NOTIFICATION_TYPE 항목,KCPS_ADMIN_HISTORY 테이블,N
KCPS,KCPS_ADMIN_HISTORY_DISABLED,KEY,VARCHAR,KEY 항목,KCPS_ADMIN_HISTORY_DISABLED 테이블,N
KCPS,KCPS_ADMIN_HISTORY_DISABLED,USER_ID,VARCHAR,USER_ID (식별자),KCPS_ADMIN_HISTORY_DISABLED 테이블,N
KCPS,KCPS_ADMIN_HISTORY_DISABLED,ASP_ID,VARCHAR,ASP_ID (식별자),KCPS_ADMIN_HISTORY_DISABLED 테이블,N
KCPS,KCPS_COUPON_ISSUE,COUPON_ID,VARCHAR,COUPON_ID (식별자),KCPS_COUPON_ISSUE 테이블,N
KCPS,KCPS_COUPON_ISSUE,COUPON_NO,BIGINT,COUPON_NO (번호),KCPS_COUPON_ISSUE 테이블,N
KCPS,KCPS_COUPON_ISSUE,USER_ID,VARCHAR,USER_ID (식별자),KCPS_COUPON_ISSUE 테이블,N
KCPS,KCPS_COUPON_ISSUE,ISSUED_DATE,TIMESTAMP,ISSUED_DATE 항목,KCPS_COUPON_ISSUE 테이블,N
KCPS,KCPS_COUPON_ISSUE,EXPIRY_DATE,TIMESTAMP,EXPIRY_DATE 항목,KCPS_COUPON_ISSUE 테이블,N
KCPS,KCPS_COUPON_ISSUE,NR_NUMBER,VARCHAR,NR_NUMBER 항목,KCPS_COUPON_ISSUE 테이블,N
KCPS,KCPS_COUPON_ISSUE,GIFT_ID,VARCHAR,GIFT_ID (식별자),KCPS_COUPON_ISSUE 테이블,N
KCPS,KCPS_COUPON_ISSUE,PROCESSING_CODE,VARCHAR,PROCESSING_CODE 항목,KCPS_COUPON_ISSUE 테이블,N
KCPS,KCPS_COUPON_ISSUE,SOURCE_PAR,VARCHAR,SOURCE_PAR 항목,KCPS_COUPON_ISSUE 테이블,N
KCPS,KCPS_COUPON_ISSUE,TARGET_PAR,VARCHAR,TARGET_PAR 항목,KCPS_COUPON_ISSUE 테이블,N
KCPS,KCPS_COUPON_ISSUE,REQUEST_TYPE,VARCHAR,REQUEST_TYPE 항목,KCPS_COUPON_ISSUE 테이블,N
KCPS,KCPS_COUPON_ISSUE,VALIDITY_EXTENSION_COUNT,VARCHAR,VALIDITY_EXTENSION_COUNT 항목,KCPS_COUPON_ISSUE 테이블,N
KCPS,KCPS_COUPON_ISSUE,RESERVATION_DURATION,VARCHAR,RESERVATION_DURATION 항목,KCPS_COUPON_ISSUE 테이블,N
KCPS,KCPS_COUPON_ISSUE,ISSUE_STATUS,VARCHAR,ISSUE_STATUS 항목,KCPS_COUPON_ISSUE 테이블,N
KCPS,KCPS_COUPON_ISSUE,USAGE_STATUS,VARCHAR,USAGE_STATUS 항목,KCPS_COUPON_ISSUE 테이블,N
KCPS,KCPS_COUPON_ISSUE,SHOP_PURCHASE_ID,VARCHAR,SHOP_PURCHASE_ID (식별자),KCPS_COUPON_ISSUE 테이블,N
KCPS,KCPS_COUPON_ISSUE,COUPON_TYPE,VARCHAR,COUPON_TYPE 항목,KCPS_COUPON_ISSUE 테이블,N
KCPS,KCPS_COUPON_ISSUE,COUPON_SALES_TYPE,VARCHAR,COUPON_SALES_TYPE 항목,KCPS_COUPON_ISSUE 테이블,N
KCPS,KCPS_COUPON_ISSUE,COUPON_SUB_TYPE,VARCHAR,COUPON_SUB_TYPE 항목,KCPS_COUPON_ISSUE 테이블,N
KCPS,KCPS_COUPON_ISSUE,ASP_ID,VARCHAR,ASP_ID (식별자),KCPS_COUPON_ISSUE 테이블,N
KCPS,KCPS_COUPON_ISSUE,PROMOTION_ID,VARCHAR,PROMOTION_ID (식별자),KCPS_COUPON_ISSUE 테이블,N
KCPS,KCPS_COUPON_ISSUE,STATUS,VARCHAR,STATUS 항목,KCPS_COUPON_ISSUE 테이블,N
KCPS,KCPS_COUPON_ISSUE,STATUS_CODE,VARCHAR,STATUS_CODE 항목,KCPS_COUPON_ISSUE 테이블,N
KCPS,KCPS_COUPON_ISSUE,EXTINCTION_DATE,TIMESTAMP,EXTINCTION_DATE 항목,KCPS_COUPON_ISSUE 테이블,N
KCPS,KCPS_COUPON_ISSUE,PREV_OWNER_ID,VARCHAR,PREV_OWNER_ID (식별자),KCPS_COUPON_ISSUE 테이블,N
KCPS,KCPS_COUPON_ISSUE,UNIT_SALES_PRICE,VARCHAR,UNIT_SALES_PRICE 항목,KCPS_COUPON_ISSUE 테이블,N
KCPS,KCPS_COUPON_ISSUE,DELETE_YN,CHAR,DELETE_YN (여부),KCPS_COUPON_ISSUE 테이블,N
KCPS,KCPS_COUPON_ISSUE,OWNER_ID,VARCHAR,OWNER_ID (식별자),KCPS_COUPON_ISSUE 테이블,N
KCPS,KCPS_COUPON_ISSUE,RT_NUMBER,VARCHAR,RT_NUMBER 항목,KCPS_COUPON_ISSUE 테이블,N
KCPS,KCPS_COUPON_ISSUE,PROMOTION_ID_V2,VARCHAR,PROMOTION_ID_V2 항목,KCPS_COUPON_ISSUE 테이블,N
KCPS,KCPS_COUPON_ISSUE,ISSUE_REMIND_PERIOD,VARCHAR,ISSUE_REMIND_PERIOD 항목,KCPS_COUPON_ISSUE 테이블,N
KCPS,KCPS_COUPON_ISSUE,CUSTOM_YN,CHAR,CUSTOM_YN (여부),KCPS_COUPON_ISSUE 테이블,N
KCPS,KCPS_COUPON_ISSUE,CUSTOM_VALUE,VARCHAR,CUSTOM_VALUE 항목,KCPS_COUPON_ISSUE 테이블,N
KCPS,KCPS_COUPON_ISSUE,ISSUE_CODE,VARCHAR,ISSUE_CODE 항목,KCPS_COUPON_ISSUE 테이블,N
KCPS,KCPS_COUPON_ISSUE,SETTLE_TYPE,VARCHAR,SETTLE_TYPE 항목,KCPS_COUPON_ISSUE 테이블,N
KCPS,KCPS_COUPON_USAGE_HISTORY,SEQ,VARCHAR,SEQ 항목,KCPS_COUPON_USAGE_HISTORY 테이블,N
KCPS,KCPS_COUPON_USAGE_HISTORY,USER_ID,VARCHAR,USER_ID (식별자),KCPS_COUPON_USAGE_HISTORY 테이블,N
KCPS,KCPS_COUPON_USAGE_HISTORY,COUPON_ID,VARCHAR,COUPON_ID (식별자),KCPS_COUPON_USAGE_HISTORY 테이블,N
KCPS,KCPS_COUPON_USAGE_HISTORY,COUPON_NO,BIGINT,COUPON_NO (번호),KCPS_COUPON_USAGE_HISTORY 테이블,N
KCPS,KCPS_COUPON_USAGE_HISTORY,COUPON_TYPE,VARCHAR,COUPON_TYPE 항목,KCPS_COUPON_USAGE_HISTORY 테이블,N
KCPS,KCPS_COUPON_USAGE_HISTORY,COUPON_SUB_TYPE,VARCHAR,COUPON_SUB_TYPE 항목,KCPS_COUPON_USAGE_HISTORY 테이블,N
KCPS,KCPS_COUPON_USAGE_HISTORY,MTI,VARCHAR,MTI 항목,KCPS_COUPON_USAGE_HISTORY 테이블,N
KCPS,KCPS_COUPON_USAGE_HISTORY,NR_NUMBER,VARCHAR,NR_NUMBER 항목,KCPS_COUPON_USAGE_HISTORY 테이블,N
KCPS,KCPS_COUPON_USAGE_HISTORY,PAR,VARCHAR,PAR 항목,KCPS_COUPON_USAGE_HISTORY 테이블,N
KCPS,KCPS_COUPON_USAGE_HISTORY,ORG_NR_NUMBER,VARCHAR,ORG_NR_NUMBER 항목,KCPS_COUPON_USAGE_HISTORY 테이블,N
KCPS,KCPS_COUPON_USAGE_HISTORY,REVERSAL_STATUS,VARCHAR,REVERSAL_STATUS 항목,KCPS_COUPON_USAGE_HISTORY 테이블,N
KCPS,KCPS_COUPON_USAGE_HISTORY,MERCHANT_ID,VARCHAR,MERCHANT_ID (식별자),KCPS_COUPON_USAGE_HISTORY 테이블,N
KCPS,KCPS_COUPON_USAGE_HISTORY,MERCHANT_TYPE,VARCHAR,MERCHANT_TYPE 항목,KCPS_COUPON_USAGE_HISTORY 테이블,N
KCPS,KCPS_COUPON_USAGE_HISTORY,DISCOUNT_SEQ,VARCHAR,DISCOUNT_SEQ 항목,KCPS_COUPON_USAGE_HISTORY 테이블,N
KCPS,KCPS_COUPON_USAGE_HISTORY,DISCOUNT_TYPE,VARCHAR,DISCOUNT_TYPE 항목,KCPS_COUPON_USAGE_HISTORY 테이블,N
KCPS,KCPS_COUPON_USAGE_HISTORY,DISCOUNT_VALUE_TYPE,VARCHAR,DISCOUNT_VALUE_TYPE 항목,KCPS_COUPON_USAGE_HISTORY 테이블,N
KCPS,KCPS_COUPON_USAGE_HISTORY,DISCOUNT_VALUE,VARCHAR,DISCOUNT_VALUE 항목,KCPS_COUPON_USAGE_HISTORY 테이블,N
KCPS,KCPS_COUPON_USAGE_HISTORY,DISCOUNT_AMT,BIGINT,DISCOUNT_AMT (금액),KCPS_COUPON_USAGE_HISTORY 테이블,N
KCPS,KCPS_COUPON_USAGE_HISTORY,ORG_AMT,BIGINT,ORG_AMT (금액),KCPS_COUPON_USAGE_HISTORY 테이블,N
KCPS,KCPS_COUPON_USAGE_HISTORY,COUPON_SALES_TYPE,VARCHAR,COUPON_SALES_TYPE 항목,KCPS_COUPON_USAGE_HISTORY 테이블,N
KCPS,KCPS_COUPON_USAGE_HISTORY,BEFORE_USAGE_STATUS,VARCHAR,BEFORE_USAGE_STATUS 항목,KCPS_COUPON_USAGE_HISTORY 테이블,N
KCPS,KCPS_COUPON_USAGE_HISTORY,AFTER_USAGE_STATUS,VARCHAR,AFTER_USAGE_STATUS 항목,KCPS_COUPON_USAGE_HISTORY 테이블,N
KCPS,KCPS_COUPON_USAGE_HISTORY,ASP_ID,VARCHAR,ASP_ID (식별자),KCPS_COUPON_USAGE_HISTORY 테이블,N
KCPS,KCPS_COUPON_USAGE_HISTORY,DISCOUNT_CONTRACT_ID,VARCHAR,DISCOUNT_CONTRACT_ID (식별자),KCPS_COUPON_USAGE_HISTORY 테이블,N
KCPS,KCPS_COUPON_USAGE_HISTORY,DISCOUNT_RATE,VARCHAR,DISCOUNT_RATE 항목,KCPS_COUPON_USAGE_HISTORY 테이블,N
KCPS,POLICY_CONDITION_MAPPING,SEQ,VARCHAR,SEQ 항목,POLICY_CONDITION_MAPPING 테이블,N
KCPS,POLICY_CONDITION_MAPPING,ASP_ID,VARCHAR,ASP_ID (식별자),POLICY_CONDITION_MAPPING 테이블,N
KCPS,POLICY_CONDITION_MAPPING,COUPON_ID,VARCHAR,COUPON_ID (식별자),POLICY_CONDITION_MAPPING 테이블,N
KCPS,POLICY_CONDITION_MAPPING,CONDITION_ID,VARCHAR,CONDITION_ID (식별자),POLICY_CONDITION_MAPPING 테이블,N
KCPS,POLICY_CONDITION_MAPPING,CONDITION_TYPE,VARCHAR,CONDITION_TYPE 항목,POLICY_CONDITION_MAPPING 테이블,N
KCPS,POLICY_ISSUE_CONDITION,SEQ,VARCHAR,SEQ 항목,POLICY_ISSUE_CONDITION 테이블,N
KCPS,POLICY_ISSUE_CONDITION,CONDITION_ID,VARCHAR,CONDITION_ID (식별자),POLICY_ISSUE_CONDITION 테이블,N
KCPS,POLICY_ISSUE_CONDITION,CONDITION_INDEX,VARCHAR,CONDITION_INDEX 항목,POLICY_ISSUE_CONDITION 테이블,N
KCPS,POLICY_ISSUE_CONDITION,VALUE,VARCHAR,VALUE 항목,POLICY_ISSUE_CONDITION 테이블,N
KCPS,POLICY_ISSUE_CONDITION,CONDITION_FIELD,VARCHAR,CONDITION_FIELD 항목,POLICY_ISSUE_CONDITION 테이블,N
KCPS,PROMOTION_INFO,SEQ,VARCHAR,SEQ 항목,PROMOTION_INFO 테이블,N
KCPS,PROMOTION_INFO,ASP_ID,VARCHAR,ASP_ID (식별자),PROMOTION_INFO 테이블,N
KCPS,PROMOTION_INFO,COUPON_ID,VARCHAR,COUPON_ID (식별자),PROMOTION_INFO 테이블,N
KCPS,PROMOTION_INFO,PROMO_CODE,VARCHAR,PROMO_CODE 항목,PROMOTION_INFO 테이블,N
KNOTIFY,KAKAO_SMS_TEMPLATE,ID,VARCHAR,ID (식별자),KAKAO_SMS_TEMPLATE 테이블,N
KNOTIFY,KAKAO_SMS_TEMPLATE,TEMPLATE_CODE,VARCHAR,TEMPLATE_CODE 항목,KAKAO_SMS_TEMPLATE 테이블,N
KNOTIFY,KAKAO_SMS_TEMPLATE,KAKAO_TEMPLATE_CODE,VARCHAR,KAKAO_TEMPLATE_CODE 항목,KAKAO_SMS_TEMPLATE 테이블,N
KNOTIFY,KAKAO_SMS_TEMPLATE,RESEND_MT_TITLE,VARCHAR,RESEND_MT_TITLE 항목,KAKAO_SMS_TEMPLATE 테이블,N
KNOTIFY,KAKAO_SMS_TEMPLATE,MESSAGE_TEMPLATE_CODE,VARCHAR,MESSAGE_TEMPLATE_CODE 항목,KAKAO_SMS_TEMPLATE 테이블,N
KNOTIFY,KAKAO_SMS_TEMPLATE,VERSION,VARCHAR,VERSION 항목,KAKAO_SMS_TEMPLATE 테이블,N
KNOTIFY,SMS_NOTIFICATION_DETAILS,ID,VARCHAR,ID (식별자),SMS_NOTIFICATION_DETAILS 테이블,N
KNOTIFY,SMS_NOTIFICATION_DETAILS,ASP_ID,VARCHAR,ASP_ID (식별자),SMS_NOTIFICATION_DETAILS 테이블,N
KNOTIFY,SMS_NOTIFICATION_DETAILS,USER_ID,VARCHAR,USER_ID (식별자),SMS_NOTIFICATION_DETAILS 테이블,N
KNOTIFY,SMS_NOTIFICATION_DETAILS,PAR,VARCHAR,PAR 항목,SMS_NOTIFICATION_DETAILS 테이블,N
KNOTIFY,SMS_NOTIFICATION_DETAILS,NOTIFICATION_TYPE,VARCHAR,NOTIFICATION_TYPE 항목,SMS_NOTIFICATION_DETAILS 테이블,N
KNOTIFY,SMS_NOTIFICATION_DETAILS,TEMPLATE_ID,VARCHAR,TEMPLATE_ID (식별자),SMS_NOTIFICATION_DETAILS 테이블,N
KNOTIFY,SMS_NOTIFICATION_DETAILS,LOCALE,VARCHAR,LOCALE 항목,SMS_NOTIFICATION_DETAILS 테이블,N
KNOTIFY,SMS_NOTIFICATION_DETAILS,TITLE,VARCHAR,TITLE 항목,SMS_NOTIFICATION_DETAILS 테이블,N
KNOTIFY,SMS_NOTIFICATION_DETAILS,SENDER,VARCHAR,SENDER 항목,SMS_NOTIFICATION_DETAILS 테이블,N
KNOTIFY,SMS_NOTIFICATION_DETAILS,REQUESTED_ID_TYPE,VARCHAR,REQUESTED_ID_TYPE 항목,SMS_NOTIFICATION_DETAILS 테이블,N
KNOTIFY,SMS_NOTIFICATION_DETAILS,VERSION,VARCHAR,VERSION 항목,SMS_NOTIFICATION_DETAILS 테이블,N
KNOTIFY,SMS_NOTIFICATION_DETAILS,KAKAO_SMS_TEMPLATE_ID,VARCHAR,KAKAO_SMS_TEMPLATE_ID (식별자),SMS_NOTIFICATION_DETAILS 테이블,N
KNOTIFY,SMS_NOTIFICATION_DETAILS,ITNC_TEL_ZON_CD,VARCHAR,ITNC_TEL_ZON_CD (코드),SMS_NOTIFICATION_DETAILS 테이블,N
KODASP,AFFILIATE,PLAYER_ID,VARCHAR,PLAYER_ID (식별자),AFFILIATE 테이블,N
KODASP,AFFILIATE,ROLE_CD,VARCHAR,ROLE_CD (코드),AFFILIATE 테이블,N
KODASP,AFFILIATE,RECHARGER_ID,VARCHAR,RECHARGER_ID (식별자),AFFILIATE 테이블,N
KODASP,AFFILIATE,STATUS,VARCHAR,STATUS 항목,AFFILIATE 테이블,N
KODASP,AFFILIATE,MAX_POINT_LIMIT_AMT,BIGINT,MAX_POINT_LIMIT_AMT (금액),AFFILIATE 테이블,N
KODASP,AFFILIATE_ASP,KA_ID,VARCHAR,KA_ID (식별자),AFFILIATE_ASP 테이블,N
KODASP,AFFILIATE_ASP,KA_ROLE_CD,VARCHAR,KA_ROLE_CD (코드),AFFILIATE_ASP 테이블,N
