an_component,an_table,an_column,op_component,op_table,op_column,source_expr
IAS,ias_info,SYS_CRE_DTTM,IAS,ias_info,,"from_unixtime(unix_timestamp(SYS_CRE_DTTM, 'yyyy/MM/dd HH:mm:ss'))"
IAS,ias_info,SYS_UPD_DTTM,IAS,ias_info,,"from_unixtime(unix_timestamp(SYS_UPD_DTTM, 'yyyy/MM/dd HH:mm:ss'))"
IAS,IAS_KONA_DCT_AMT_D,TR_DT,IAS,IAS_KONA_DCT_AMT_D,DISCOUNT_YMD,
IAS,IAS_KONA_DCT_AMT_D,PAR_NO,IAS,IAS_KONA_DCT_AMT_D,PAR,
IAS,IAS_KONA_DCT_AMT_D,USE_AMT,IAS,IAS_KONA_DCT_AMT_D,USED_AMT,
IAS,IAS_KONA_DCT_AMT_D,USE_TMCNT,IAS,IAS_KONA_DCT_AMT_D,USED_COUNT,
IAS,IAS_KONA_DCT_AMT_D,CREATED,IAS,IAS_KONA_DCT_AMT_D,,"from_unixtime(unix_timestamp(CREATED, 'yyyy/MM/dd HH:mm:ss'))"
IAS,IAS_KONA_DCT_AMT_D,UPDATED,IAS,IAS_KONA_DCT_AMT_D,,"from_unixtime(unix_timestamp(UPDATED, 'yyyy/MM/dd HH:mm:ss'))"
IAS,IAS_KONA_DCT_AMT_D,PNT_ACUM_AMT,IAS,IAS_KONA_DCT_AMT_D,POINT_AMT,
IAS,IAS_KONA_DCT_AMT_D,PNT_ACUM_TMCNT,IAS,IAS_KONA_DCT_AMT_D,POINT_COUNT,
IAS,IAS_KONA_DCT_AMT_D,SYS_CRE_DTTM,IAS,IAS_KONA_DCT_AMT_D,,"from_unixtime(unix_timestamp(SYS_CRE_DTTM, 'yyyy/MM/dd HH:mm:ss'))"
IAS,IAS_KONA_DCT_AMT_D,SYS_UPD_DTTM,IAS,IAS_KONA_DCT_AMT_D,,"from_unixtime(unix_timestamp(SYS_UPD_DTTM, 'yyyy/MM/dd HH:mm:ss'))"
IAS,IAS_KONA_DCT_AMT_D,pt_tr_dt,IAS,IAS_KONA_DCT_AMT_D,,"substr(DISCOUNT_YMD, 1, 6)"
IAS,IAS_KONA_DCT_AMT_M,DC_DT,IAS,IAS_KONA_DCT_AMT_M,DISCOUNT_YM,
IAS,IAS_KONA_DCT_AMT_M,PAR_NO,IAS,IAS_KONA_DCT_AMT_M,PAR,
IAS,IAS_KONA_DCT_AMT_M,USE_AMT,IAS,IAS_KONA_DCT_AMT_M,USED_AMT,
IAS,IAS_KONA_DCT_AMT_M,USE_TMCNT,IAS,IAS_KONA_DCT_AMT_M,USED_COUNT,
IAS,IAS_KONA_DCT_AMT_M,CREATED,IAS,IAS_KONA_DCT_AMT_M,,"from_unixtime(unix_timestamp(CREATED, 'yyyy/MM/dd HH:mm:ss'))"
IAS,IAS_KONA_DCT_AMT_M,UPDATED,IAS,IAS_KONA_DCT_AMT_M,,"from_unixtime(unix_timestamp(UPDATED, 'yyyy/MM/dd HH:mm:ss'))"
IAS,IAS_KONA_DCT_AMT_M,PNT_ACUM_AMT,IAS,IAS_KONA_DCT_AMT_M,POINT_AMT,
IAS,IAS_KONA_DCT_AMT_M,PNT_ACUM_TMCNT,IAS,IAS_KONA_DCT_AMT_M,POINT_COUNT,
IAS,IAS_KONA_DCT_AMT_M,SYS_CRE_DTTM,IAS,IAS_KONA_DCT_AMT_M,,"from_unixtime(unix_timestamp(SYS_CRE_DTTM, 'yyyy/MM/dd HH:mm:ss'))"
IAS,IAS_KONA_DCT_AMT_M,SYS_UPD_DTTM,IAS,IAS_KONA_DCT_AMT_M,,"from_unixtime(unix_timestamp(SYS_UPD_DTTM, 'yyyy/MM/dd HH:mm:ss'))"
IAS,IAS_KONA_DCT_AMT_M,pt_dc_dt,IAS,IAS_KONA_DCT_AMT_M,DISCOUNT_YM,
IAS,IAS_MERCHANT_AMT_RULE,APV_DT,IAS,IAS_MERCHANT_AMT_RULE,APPROVAL_DATE,
IAS,IAS_MERCHANT_AMT_RULE,ASP_ID,IAS,IAS_MERCHANT_AMT_RULE,ASP_ID,
IAS,IAS_MERCHANT_AMT_RULE,MC_ID,IAS,IAS_MERCHANT_AMT_RULE,MERCHANT_ID,
IAS,IAS_MERCHANT_AMT_RULE,MC_AMT_VRFC_KEY_PAR_NO,IAS,IAS_MERCHANT_AMT_RULE,,"concat(check_key_str, check_key_int)"
IAS,IAS_MERCHANT_AMT_RULE,TR_TMCNT,IAS,IAS_MERCHANT_AMT_RULE,CNT,
IAS,IAS_MERCHANT_AMT_RULE,TR_AMT,IAS,IAS_MERCHANT_AMT_RULE,AMT,
IAS,IAS_MERCHANT_AMT_RULE,CREATED,IAS,IAS_MERCHANT_AMT_RULE,,"from_unixtime(unix_timestamp(CREATED, 'yyyy/MM/dd HH:mm:ss'))"
IAS,IAS_MERCHANT_AMT_RULE,UPDATED,IAS,IAS_MERCHANT_AMT_RULE,,"from_unixtime(unix_timestamp(UPDATED, 'yyyy/MM/dd HH:mm:ss'))"
IAS,IAS_MERCHANT_AMT_RULE,SYS_CRE_DTTM,IAS,IAS_MERCHANT_AMT_RULE,,"from_unixtime(unix_timestamp(SYS_CRE_DTTM, 'yyyy/MM/dd HH:mm:ss'))"
IAS,IAS_MERCHANT_AMT_RULE,SYS_UPD_DTTM,IAS,IAS_MERCHANT_AMT_RULE,,"from_unixtime(unix_timestamp(SYS_UPD_DTTM, 'yyyy/MM/dd HH:mm:ss'))"
IAS,IAS_OVRS_TR_DTLS,NR_NO,IAS,IAS_OVRS_TR_DTLS,NR_NO,
IAS,IAS_OVRS_TR_DTLS,APV_DT,IAS,IAS_OVRS_TR_DTLS,APV_DT,
IAS,IAS_OVRS_TR_DTLS,PAR_NO,IAS,IAS_OVRS_TR_DTLS,PAR_NO,
IAS,IAS_OVRS_TR_DTLS,APV_DTL_DTTM,IAS,IAS_OVRS_TR_DTLS,,"from_unixtime(unix_timestamp(APV_DTL_DTTM, 'yyyy/MM/dd HH:mm:ss'))"
IAS,IAS_OVRS_TR_DTLS,ACPL_APV_DTL_DTTM,IAS,IAS_OVRS_TR_DTLS,,"from_unixtime(unix_timestamp(ACPL_APV_DTL_DTTM, 'yyyy/MM/dd HH:mm:ss'))"
IAS,IAS_OVRS_TR_DTLS,PCS_CD,IAS,IAS_OVRS_TR_DTLS,PCS_CD,
IAS,IAS_OVRS_TR_DTLS,ACQR_PCS_CD,IAS,IAS_OVRS_TR_DTLS,ACQR_PCS_CD,
IAS,IAS_OVRS_TR_DTLS,MC_NM,IAS,IAS_OVRS_TR_DTLS,MC_NM,
IAS,IAS_OVRS_TR_DTLS,BZTP_CD,IAS,IAS_OVRS_TR_DTLS,BZTP_CD,
IAS,IAS_OVRS_TR_DTLS,NAT_DV_NO,IAS,IAS_OVRS_TR_DTLS,NAT_DV_NO,
IAS,IAS_OVRS_TR_DTLS,NAT_CD,IAS,IAS_OVRS_TR_DTLS,NAT_CD,
IAS,IAS_OVRS_TR_DTLS,TR_CUR_CD,IAS,IAS_OVRS_TR_DTLS,TR_CUR_CD,
IAS,IAS_OVRS_TR_DTLS,STLM_CUR_CD,IAS,IAS_OVRS_TR_DTLS,STLM_CUR_CD,
IAS,IAS_OVRS_TR_DTLS,ACPL_TR_AMT,IAS,IAS_OVRS_TR_DTLS,ACPL_TR_AMT,
IAS,IAS_OVRS_TR_DTLS,USD_DEFRAY_AMT,IAS,IAS_OVRS_TR_DTLS,USD_DEFRAY_AMT,
IAS,IAS_OVRS_TR_DTLS,USD_TR_AMT,IAS,IAS_OVRS_TR_DTLS,USD_TR_AMT,
IAS,IAS_OVRS_TR_DTLS,USD_U_FEE,IAS,IAS_OVRS_TR_DTLS,USD_U_FEE,
IAS,IAS_OVRS_TR_DTLS,USD_STLM_FEE,IAS,IAS_OVRS_TR_DTLS,USD_STLM_FEE,
IAS,IAS_OVRS_TR_DTLS,WC_DEFRAY_AMT,IAS,IAS_OVRS_TR_DTLS,WC_DEFRAY_AMT,
IAS,IAS_OVRS_TR_DTLS,WC_TR_AMT,IAS,IAS_OVRS_TR_DTLS,WC_TR_AMT,
IAS,IAS_OVRS_TR_DTLS,WC_U_FEE,IAS,IAS_OVRS_TR_DTLS,WC_U_FEE,
IAS,IAS_OVRS_TR_DTLS,WC_STLM_FEE,IAS,IAS_OVRS_TR_DTLS,WC_STLM_FEE,
IAS,IAS_OVRS_TR_DTLS,TLTP_SELL_EXRT,IAS,IAS_OVRS_TR_DTLS,TLTP_SELL_EXRT,
IAS,IAS_OVRS_TR_DTLS,TLTP_SELL_EXRT_NTFC_DT,IAS,IAS_OVRS_TR_DTLS,TLTP_SELL_EXRT_NTFC_DT,
IAS,IAS_OVRS_TR_DTLS,TLTP_SELL_EXRT_NTFC_TMRD,IAS,IAS_OVRS_TR_DTLS,TLTP_SELL_EXRT_NTFC_TMRD,
IAS,IAS_OVRS_TR_DTLS,UTC_GM_TRSF_DTTM,IAS,IAS_OVRS_TR_DTLS,,"from_unixtime(unix_timestamp(UTC_GM_TRSF_DTTM, 'yyyy/MM/dd HH:mm:ss'))"
IAS,IAS_OVRS_TR_DTLS,TRAN_ID,IAS,IAS_OVRS_TR_DTLS,TRAN_ID,
IAS,IAS_OVRS_TR_DTLS,DPSTS_DV_CD,IAS,IAS_OVRS_TR_DTLS,DPSTS_DV_CD,
IAS,IAS_OVRS_TR_DTLS,POS_INS_TYPE_CD,IAS,IAS_OVRS_TR_DTLS,POS_INS_TYPE_CD,
IAS,IAS_OVRS_TR_DTLS,TMN_ID,IAS,IAS_OVRS_TR_DTLS,TMN_ID,
IAS,IAS_OVRS_TR_DTLS,MC_ID,IAS,IAS_OVRS_TR_DTLS,MC_ID,
IAS,IAS_OVRS_TR_DTLS,ACQR_ID,IAS,IAS_OVRS_TR_DTLS,ACQR_ID,
IAS,IAS_OVRS_TR_DTLS,SYS_CRE_DTTM,IAS,IAS_OVRS_TR_DTLS,,"from_unixtime(unix_timestamp(SYS_CRE_DTTM, 'yyyy/MM/dd HH:mm:ss'))"
IAS,IAS_OVRS_TR_DTLS,SYS_UPD_DTTM,IAS,IAS_OVRS_TR_DTLS,,"from_unixtime(unix_timestamp(SYS_UPD_DTTM, 'yyyy/MM/dd HH:mm:ss'))"
IAS,IAS_OVRS_TR_DTLS,ACPL_CUR_DECPNT_LENG,IAS,IAS_OVRS_TR_DTLS,ACPL_CUR_DECPNT_LENG,
IAS,IAS_OVRS_TR_DTLS,DEAL_CRRT,IAS,IAS_OVRS_TR_DTLS,DEAL_CRRT,
IAS,IAS_OVRS_TR_DTLS,FEE_DC_AMT,IAS,IAS_OVRS_TR_DTLS,FEE_DC_AMT,
IAS,IAS_OVRS_TR_DTLS,FEE_DC_APY_YN,IAS,IAS_OVRS_TR_DTLS,FEE_DC_APY_YN,
IAS,IAS_OVRS_TR_DTLS,FEE_EXMP_AMT,IAS,IAS_OVRS_TR_DTLS,FEE_EXMP_AMT,
IAS,IAS_OVRS_TR_DTLS,EXRT_PRIM_AMT,IAS,IAS_OVRS_TR_DTLS,EXRT_PRIM_AMT,
IAS,IAS_PAY_AMT_D,TR_DT,IAS,IAS_PAY_AMT_D,TR_DATE,
IAS,IAS_PAY_AMT_D,PAR_NO,IAS,IAS_PAY_AMT_D,PAR,
IAS,IAS_PAY_AMT_D,PMNT_USE_AMT,IAS,IAS_PAY_AMT_D,USED_AMT,
IAS,IAS_PAY_AMT_D,RQS_AMT,IAS,IAS_PAY_AMT_D,ORG_AMT,
IAS,IAS_PAY_AMT_D,BALA_AMT,IAS,IAS_PAY_AMT_D,TR_AMT,
IAS,IAS_PAY_AMT_D,PNT_AMT,IAS,IAS_PAY_AMT_D,POINT_AMT,
IAS,IAS_PAY_AMT_D,CREATED,IAS,IAS_PAY_AMT_D,,"from_unixtime(unix_timestamp(CREATED, 'yyyy/MM/dd HH:mm:ss'))"
IAS,IAS_PAY_AMT_D,UPDATED,IAS,IAS_PAY_AMT_D,,"from_unixtime(unix_timestamp(UPDATED, 'yyyy/MM/dd HH:mm:ss'))"
IAS,IAS_PAY_AMT_D,SYS_CRE_DTTM,IAS,IAS_PAY_AMT_D,,"from_unixtime(unix_timestamp(SYS_CRE_DTTM, 'yyyy/MM/dd HH:mm:ss'))"
IAS,IAS_PAY_AMT_D,SYS_UPD_DTTM,IAS,IAS_PAY_AMT_D,,"from_unixtime(unix_timestamp(SYS_UPD_DTTM, 'yyyy/MM/dd HH:mm:ss'))"
IAS,IAS_PAY_AMT_D,pt_tr_dt,IAS,IAS_PAY_AMT_D,,"substr(TR_DATE, 1, 6)"
IAS,IAS_PAY_AMT_M,TR_YM,IAS,IAS_PAY_AMT_M,TR_YM,
IAS,IAS_PAY_AMT_M,PAR_NO,IAS,IAS_PAY_AMT_M,PAR,
IAS,IAS_PAY_AMT_M,PMNT_USE_AMT,IAS,IAS_PAY_AMT_M,USED_AMT,
IAS,IAS_PAY_AMT_M,CREATED,IAS,IAS_PAY_AMT_M,,"from_unixtime(unix_timestamp(CREATED, 'yyyy/MM/dd HH:mm:ss'))"
IAS,IAS_PAY_AMT_M,UPDATED,IAS,IAS_PAY_AMT_M,,"from_unixtime(unix_timestamp(UPDATED, 'yyyy/MM/dd HH:mm:ss'))"
IAS,IAS_PAY_AMT_M,ARSL_ACCT_AMT,IAS,IAS_PAY_AMT_M,PERF_AMT,
IAS,IAS_PAY_AMT_M,RQS_AMT,IAS,IAS_PAY_AMT_M,ORG_AMT,
IAS,IAS_PAY_AMT_M,TR_BALA,IAS,IAS_PAY_AMT_M,TR_AMT,
IAS,IAS_PAY_AMT_M,PNT_AMT,IAS,IAS_PAY_AMT_M,POINT_AMT,
IAS,IAS_PAY_AMT_M,SYS_CRE_DTTM,IAS,IAS_PAY_AMT_M,,"from_unixtime(unix_timestamp(SYS_CRE_DTTM, 'yyyy/MM/dd HH:mm:ss'))"
IAS,IAS_PAY_AMT_M,SYS_UPD_DTTM,IAS,IAS_PAY_AMT_M,,"from_unixtime(unix_timestamp(SYS_UPD_DTTM, 'yyyy/MM/dd HH:mm:ss'))"
IAS,IAS_PAY_AMT_M,pt_tr_ym,IAS,IAS_PAY_AMT_M,TR_YM,
IAS,IAS_RCG_AMT_M,TR_YM,IAS,IAS_RCG_AMT_M,TR_YM,
IAS,IAS_RCG_AMT_M,PAR_NO,IAS,IAS_RCG_AMT_M,PAR,
IAS,IAS_RCG_AMT_M,TOT_CHRG_AMT,IAS,IAS_RCG_AMT_M,SUM_AMT,
IAS,IAS_RCG_AMT_M,CREATED,IAS,IAS_RCG_AMT_M,,"from_unixtime(unix_timestamp(CREATED, 'yyyy/MM/dd HH:mm:ss'))"
IAS,IAS_RCG_AMT_M,UPDATED,IAS,IAS_RCG_AMT_M,,"from_unixtime(unix_timestamp(UPDATED, 'yyyy/MM/dd HH:mm:ss'))"
IAS,IAS_RCG_AMT_M,SYS_UPD_DTTM,IAS,IAS_RCG_AMT_M,,"from_unixtime(unix_timestamp(SYS_UPD_DTTM, 'yyyy/MM/dd HH:mm:ss'))"
IAS,IAS_RCG_AMT_M,SYS_CRE_DTTM,IAS,IAS_RCG_AMT_M,,"from_unixtime(unix_timestamp(SYS_CRE_DTTM, 'yyyy/MM/dd HH:mm:ss'))"
IAS,IAS_RCG_AMT_M,pt_tr_ym,IAS,IAS_RCG_AMT_M,TR_YM,
IAS,IAS_REFUND,NR_NO,IAS,IAS_REFUND,NR_NUMBER,
IAS,IAS_REFUND,RFND_REG_YM,IAS,IAS_REFUND,,"cast(substr(REQ_DT, 1, 6) as bigint)"
IAS,IAS_REFUND,PAR_NO,IAS,IAS_REFUND,PAR,
IAS,IAS_REFUND,CRD_VL_YM,IAS,IAS_REFUND,EXPIRE_DATE,
IAS,IAS_REFUND,CRD_SVC_ID,IAS,IAS_REFUND,CARD_SVC_ID,
IAS,IAS_REFUND,ISUR_ID,IAS,IAS_REFUND,ISSUER_ID,
IAS,IAS_REFUND,RFND_REG_DT,IAS,IAS_REFUND,REQ_DT,
IAS,IAS_REFUND,RFND_REG_DTL_DTTM,IAS,IAS_REFUND,,"from_unixtime(unix_timestamp(REGISTERED, 'yyyy/MM/dd HH:mm:ss'))"
IAS,IAS_REFUND,RFND_RS_CD,IAS,IAS_REFUND,REFUND_RESULT,
IAS,IAS_REFUND,RFND_ATTM_BALA,IAS,IAS_REFUND,BAL,
IAS,IAS_REFUND,RFND_BALA,IAS,IAS_REFUND,REFUND_BAL,
IAS,IAS_REFUND,TR_DT,IAS,IAS_REFUND,TR_DATE,
IAS,IAS_REFUND,BANK_CD,IAS,IAS_REFUND,BANK_CD,
IAS,IAS_REFUND,BANK_ERR_CD,IAS,IAS_REFUND,BANK_ERROR_CD,
IAS,IAS_REFUND,CLR_DT,IAS,IAS_REFUND,CLEAR_DATE,
IAS,IAS_REFUND,TSFR_DT,IAS,IAS_REFUND,SETTLE_DATE,
IAS,IAS_REFUND,UPDATED,IAS,IAS_REFUND,,"from_unixtime(unix_timestamp(UPDATED, 'yyyy/MM/dd HH:mm:ss'))"
IAS,IAS_REFUND,MBR_ID,IAS,IAS_REFUND,USER_ID,
IAS,IAS_REFUND,CRD_EXN_YR,IAS,IAS_REFUND,EXPIRE_YEAR,
IAS,IAS_REFUND,FEE,IAS,IAS_REFUND,FEE,
IAS,IAS_REFUND,RFND_CNCL_DV_CD,IAS,IAS_REFUND,REFUND_TYPE,
IAS,IAS_REFUND,RFND_CND_CHK_DV_CD,IAS,IAS_REFUND,REFUND_DEDUCT,
IAS,IAS_REFUND,SYS_CRE_DTTM,IAS,IAS_REFUND,,"from_unixtime(unix_timestamp(SYS_CRE_DTTM, 'yyyy/MM/dd HH:mm:ss'))"
IAS,IAS_REFUND,SYS_UPD_DTTM,IAS,IAS_REFUND,,"from_unixtime(unix_timestamp(SYS_UPD_DTTM, 'yyyy/MM/dd HH:mm:ss'))"
IAS,IAS_REP_MERCHANT_AMT,DPSTS_RC_ID,IAS,IAS_REP_MERCHANT_AMT,REP_MERCHANT_ID,
IAS,IAS_REP_MERCHANT_AMT,USE_AMT,IAS,IAS_REP_MERCHANT_AMT,USED_AMT,
IAS,IAS_REP_MERCHANT_AMT,CREATED,IAS,IAS_REP_MERCHANT_AMT,,"from_unixtime(unix_timestamp(CREATED, 'yyyy/MM/dd HH:mm:ss'))"
IAS,IAS_REP_MERCHANT_AMT,UPDATED,IAS,IAS_REP_MERCHANT_AMT,,"from_unixtime(unix_timestamp(UPDATED, 'yyyy/MM/dd HH:mm:ss'))"
IAS,IAS_REP_MERCHANT_AMT,ASP_ID,IAS,IAS_REP_MERCHANT_AMT,ASP_ID,
IAS,IAS_REP_MERCHANT_AMT,CRD_DEL_AF_BALA,IAS,IAS_REP_MERCHANT_AMT,DELETED_CARD_AMT,
IAS,IAS_REP_MERCHANT_AMT,SYS_CRE_DTTM,IAS,IAS_REP_MERCHANT_AMT,,"from_unixtime(unix_timestamp(SYS_CRE_DTTM, 'yyyy/MM/dd HH:mm:ss'))"
IAS,IAS_REP_MERCHANT_AMT,SYS_UPD_DTTM,IAS,IAS_REP_MERCHANT_AMT,,"from_unixtime(unix_timestamp(SYS_UPD_DTTM, 'yyyy/MM/dd HH:mm:ss'))"
IAS,IAS_REP_MERCHANT_TMN,DPSTS_RC_ID,IAS,IAS_REP_MERCHANT_TMN,DEPOSIT_MCT_ID,
IAS,IAS_REP_MERCHANT_TMN,PAR_NO,IAS,IAS_REP_MERCHANT_TMN,PAR,
IAS,IAS_REP_MERCHANT_TMN,ASP_ID,IAS,IAS_REP_MERCHANT_TMN,ASP_ID,
IAS,IAS_REP_MERCHANT_TMN,DEL_CRD_BALA,IAS,IAS_REP_MERCHANT_TMN,CARD_BLC,
IAS,IAS_REP_MERCHANT_TMN,FST_CHRG_NR_NO,IAS,IAS_REP_MERCHANT_TMN,FST_NR_NUMBER,
IAS,IAS_REP_MERCHANT_TMN,SYS_CRE_DTTM,IAS,IAS_REP_MERCHANT_TMN,,"from_unixtime(unix_timestamp(CREATED, 'yyyy/MM/dd HH:mm:ss'))"
IAS,IAS_REP_MERCHANT_TMN,SYS_UPD_DTTM,IAS,IAS_REP_MERCHANT_TMN,,"from_unixtime(unix_timestamp(UPDATED, 'yyyy/MM/dd HH:mm:ss'))"
IAS,IAS_TRANSACTION,APV_DT,IAS,IAS_TRANSACTION,APPROVAL_DATE,
IAS,IAS_TRANSACTION,NR_NO,IAS,IAS_TRANSACTION,NR_NUMBER,
IAS,IAS_TRANSACTION,PAR_NO,IAS,IAS_TRANSACTION,PAR,
IAS,IAS_TRANSACTION,CRD_EXN_YM,IAS,IAS_TRANSACTION,EXPIRE_DATE,
IAS,IAS_TRANSACTION,ISUR_ID,IAS,IAS_TRANSACTION,ISSUER_ID,
IAS,IAS_TRANSACTION,TR_AF_BALA,IAS,IAS_TRANSACTION,CARD_BLC,
IAS,IAS_TRANSACTION,TR_BF_BALA,IAS,IAS_TRANSACTION,CARD_BLC_BEFORE,
IAS,IAS_TRANSACTION,TR_TYPE_CD,IAS,IAS_TRANSACTION,TR_TYPE,
IAS,IAS_TRANSACTION,MC_ID,IAS,IAS_TRANSACTION,MERCHANT_ID,
IAS,IAS_TRANSACTION,ACQR_ID,IAS,IAS_TRANSACTION,ACQUIRER_ID,
IAS,IAS_TRANSACTION,BALA_USE_AMT,IAS,IAS_TRANSACTION,TR_AMT,
IAS,IAS_TRANSACTION,TR_GM_UTC_TI_MSEC_CNT,IAS,IAS_TRANSACTION,TRANS_DT,
IAS,IAS_TRANSACTION,STAN,IAS,IAS_TRANSACTION,STAN,
IAS,IAS_TRANSACTION,APV_TI,IAS,IAS_TRANSACTION,APPROVAL_TIME,
IAS,IAS_TRANSACTION,APV_NO,IAS,IAS_TRANSACTION,APPROVAL_CODE,
IAS,IAS_TRANSACTION,ACN_TSFR_YY_MMDD,IAS,IAS_TRANSACTION,SETTLE_DATE,
IAS,IAS_TRANSACTION,APV_RS_RSP_CD,IAS,IAS_TRANSACTION,RESPONSE_CODE,
IAS,IAS_TRANSACTION,MTI_CD,IAS,IAS_TRANSACTION,MTI,
IAS,IAS_TRANSACTION,PCS_CD,IAS,IAS_TRANSACTION,PROCESSING_CODE,
IAS,IAS_TRANSACTION,PPM_CRD_PRD_TYPE_CD,IAS,IAS_TRANSACTION,PREPAID_TYPE,
IAS,IAS_TRANSACTION,AF_PRCR_CD,IAS,IAS_TRANSACTION,REVERSAL_STATUS,
IAS,IAS_TRANSACTION,TRAN_ID,IAS,IAS_TRANSACTION,ACCOUNT_ID1,
IAS,IAS_TRANSACTION,TR_GM_UTC_DTL_DTTM,IAS,IAS_TRANSACTION,,"to_timestamp(TR_DATETIME, 'yyyy/MM/dd HH:mm:ss.SSS')"
IAS,IAS_TRANSACTION,APV_DTL_DTTM,IAS,IAS_TRANSACTION,,"to_timestamp(APPROVAL_DATETIME, 'yyyy/MM/dd HH:mm:ss.SSS')"
IAS,IAS_TRANSACTION,MC_NM,IAS,IAS_TRANSACTION,MERCHANT_NM,
IAS,IAS_TRANSACTION,ORG_TR_NR_NO,IAS,IAS_TRANSACTION,ORG_NR_NUMBER,
IAS,IAS_TRANSACTION,AF_PRCS_DTL_DTTM,IAS,IAS_TRANSACTION,,"to_timestamp(REVERSAL_DATE, 'yyyy/MM/dd HH:mm:ss.SSS')"
IAS,IAS_TRANSACTION,SVC_ID,IAS,IAS_TRANSACTION,CARD_SVC_ID,
IAS,IAS_TRANSACTION,DCRT,IAS,IAS_TRANSACTION,SETTLE_RATE,
IAS,IAS_TRANSACTION,GM_TR_AMT,IAS,IAS_TRANSACTION,ORG_AMT,
IAS,IAS_TRANSACTION,GM_DC_AMT,IAS,IAS_TRANSACTION,SETTLE_AMT,
IAS,IAS_TRANSACTION,ENC_TOKN_NO,IAS,IAS_TRANSACTION,TOKEN,
IAS,IAS_TRANSACTION,TML_TR_DT,IAS,IAS_TRANSACTION,CLIENT_DATE,
IAS,IAS_TRANSACTION,DC_AMT,IAS,IAS_TRANSACTION,DISCOUNT_AMT,
IAS,IAS_TRANSACTION,CNCL_AMT,IAS,IAS_TRANSACTION,CANCEL_ORG_AMT,
IAS,IAS_TRANSACTION,FEE,IAS,IAS_TRANSACTION,FEE,
IAS,IAS_TRANSACTION,FEE_SPRC,IAS,IAS_TRANSACTION,FEE_SUPPLY,
IAS,IAS_TRANSACTION,EXN_CRD_FEE,IAS,IAS_TRANSACTION,EXPIRE_FEE,
IAS,IAS_TRANSACTION,EXN_CRD_SPRC,IAS,IAS_TRANSACTION,EXPIRE_SUPPLY_FEE,
IAS,IAS_TRANSACTION,EXN_CRD_VAT,IAS,IAS_TRANSACTION,EXPIRE_VAT,
IAS,IAS_TRANSACTION,FEE_VAT,IAS,IAS_TRANSACTION,FEE_VAT,
IAS,IAS_TRANSACTION,CHRG_MHD_CRD_KD_CD,IAS,IAS_TRANSACTION,RCG_TYPE,
IAS,IAS_TRANSACTION,TR_CRD_TYPE_CD,IAS,IAS_TRANSACTION,CARD_TYPE,
IAS,IAS_TRANSACTION,RFND_DC_AMT,IAS,IAS_TRANSACTION,REFUND_DISCOUNT_AMT,
IAS,IAS_TRANSACTION,TR_GM_ORG_PCS_CD,IAS,IAS_TRANSACTION,TR_PROCESSING_CODE,
IAS,IAS_TRANSACTION,TRGT_OPT_CRD_PAR_NO,IAS,IAS_TRANSACTION,TARGET_PAR,
IAS,IAS_TRANSACTION,TRGT_OPT_CRD_SVC_ID,IAS,IAS_TRANSACTION,TARGET_CARD_SVC_ID,
IAS,IAS_TRANSACTION,XNG_IPSB_DT,IAS,IAS_TRANSACTION,REFUNDABLE_DATE,
IAS,IAS_TRANSACTION,ASP_ID,IAS,IAS_TRANSACTION,ASP_ID,
IAS,IAS_TRANSACTION,TR_VAT,IAS,IAS_TRANSACTION,TR_VAT,
IAS,IAS_TRANSACTION,TR_SPRC,IAS,IAS_TRANSACTION,TR_SUPPLY,
IAS,IAS_TRANSACTION,TR_SVFE,IAS,IAS_TRANSACTION,TR_TIPS,
IAS,IAS_TRANSACTION,SGZN_YN,IAS,IAS_TRANSACTION,NAMED_YN,
IAS,IAS_TRANSACTION,APV_NO_SEVR_NM,IAS,IAS_TRANSACTION,APPROVAL_CODE_SEQ,
IAS,IAS_TRANSACTION,ADM_GIFT_PTN_ID,IAS,IAS_TRANSACTION,PARTNER_ID,
IAS,IAS_TRANSACTION,ADM_GIFT_ID,IAS,IAS_TRANSACTION,PARTNER_SEQ,
IAS,IAS_TRANSACTION,ACQR_TR_SNO,IAS,IAS_TRANSACTION,ACQUIRER_SEQ,
IAS,IAS_TRANSACTION,POS_INS_TYPE_CD,IAS,IAS_TRANSACTION,POS_ENTRY_MODE,
IAS,IAS_TRANSACTION,ISUR_PTN_ID,IAS,IAS_TRANSACTION,MP_ID,
IAS,IAS_TRANSACTION,REP_MC_ID,IAS,IAS_TRANSACTION,PARENT_MCT_ID,
IAS,IAS_TRANSACTION,ACQR_CTF_CD,IAS,IAS_TRANSACTION,ACQUIRER_AUTH_CODE,
IAS,IAS_TRANSACTION,ACQR_ONL_DV_CD,IAS,IAS_TRANSACTION,ACQUIRER_TYPE,
IAS,IAS_TRANSACTION,TML_ID,IAS,IAS_TRANSACTION,TERMINAL_ID,
IAS,IAS_TRANSACTION,DC_BNF_CD,IAS,IAS_TRANSACTION,DISCOUNT_TYPE,
IAS,IAS_TRANSACTION,DC_BNF_SNO,IAS,IAS_TRANSACTION,DISCOUNT_SEQ,
IAS,IAS_TRANSACTION,CNCL_ORG_AMT,IAS,IAS_TRANSACTION,PCANCEL_ORG_AMT,
IAS,IAS_TRANSACTION,CNCL_DC_AF_AMT,IAS,IAS_TRANSACTION,PCANCEL_SETTLE_AMT,
